"ID","yield_kg","Max_Max_height_m","Max_Ave_height_m","Max_area_plant_m2","Max_volume_plant_m3"
"SHELFORD",4.83166666665603,0.560000000001333,0.346749999986084,0.47127916637347,0.159862496999399
"SHEPODY",5.45083333332269,0.552500000001333,0.299037499986084,0.449058750123471,0.109975557249399
"SLANEY",7.20166666665603,0.708750000001333,0.415599999986084,0.567265416498471,0.226779414374399
"SPEY",5.70083333332269,0.593750000001333,0.326549999986084,0.537904166623471,0.165498285374399
"SPUNTA",6.14749999998936,0.527500000001333,0.236649999986084,0.532438333248471,0.120172098999399
"STAMINA",5.57499999998936,0.555000000001333,0.279599999986084,0.494291874998471,0.136504337749399
"STEMSTER",6.49916666665603,0.598750000001333,0.338312499986084,0.491555833248471,0.160485849749399
"STIRLING",5.01916666665603,0.482500000001333,0.253862499986084,0.415929166623471,0.092091737499399
"STORMONT_ENTERPRISE",6.31666666665603,0.538750000001333,0.283312499986084,0.52084874999847,0.123413877499399
"SYLVANA",5.22833333332269,0.573750000001333,0.282737499986084,0.49148270824847,0.122659989999399
"TAY",4.26749999998936,0.580000000001333,0.284599999986084,0.386266666623471,0.104924772999399
"TIMATE",6.07999999998936,0.670000000001333,0.370824999986084,0.51060374987347,0.159782095874399
"TOLUCA",4.59249999998936,0.525000000001333,0.284199999986084,0.41974062487347,0.111628053999399
"TORRIDON",5.33583333332269,0.642500000001333,0.333212499986084,0.531804791498471,0.160028680624399
"ULSTER_SCEPTRE",4.35499999998936,0.488750000001333,0.232587499986084,0.452703333248471,0.098541619749399
"UMATILLA_RUSSET",7.30749999998936,0.683750000001333,0.382074999986084,0.556160416748471,0.203004588499399
"VALES_EMERALD",4.06333333332269,0.472500000001333,0.239637499986084,0.492170833373471,0.107891462999399
"VALES_EVEREST",5.8233333333227,0.565000000001333,0.298674999986084,0.44705541674847,0.122660568874399
"VALES_RUSSET",5.27749999998936,0.538750000001333,0.291312499986084,0.40218458349847,0.112635112124399
"VALES_SOVEREIGN",5.47583333332269,0.630000000001333,0.329062499986084,0.59435604174847,0.179878748999399
